Date ,Symbol ,Client Name ,Net Quantity
2023-07-17,ONWARDTEC,GRAVITON RESEARCH CAPITAL LLP,0
2023-07-17,PIXTRANS,GRAVITON RESEARCH CAPITAL LLP,0
2023-07-17,ROUTE,GRAVITON RESEARCH CAPITAL LLP,0
2023-07-17,ROUTE,MARWADI CHANDARANA INTERMEDIARIES BROKERS PRIVATE LIMITED,0
2023-07-17,ROUTE,NK SECURITIES RESEARCH PRIVATE LIMITED,0
2023-07-17,SATIN,GRAVITON RESEARCH CAPITAL LLP,0
2023-07-17,SUBEXLTD,GRAVITON RESEARCH CAPITAL LLP,0
2023-07-17,SWSOLAR,GRAVITON RESEARCH CAPITAL LLP,0
2023-07-17,TFCILTD,GRAVITON RESEARCH CAPITAL LLP,0
2023-07-17,VENKEYS,GRAVITON RESEARCH CAPITAL LLP,0
2023-07-17,VENKEYS,NK SECURITIES RESEARCH PRIVATE LIMITED,0
2023-07-18,AGARIND,GRAVITON RESEARCH CAPITAL LLP,0
2023-07-18,ATULAUTO,GRAVITON RESEARCH CAPITAL LLP,0
2023-07-18,DATAMATICS,GRAVITON RESEARCH CAPITAL LLP,0
2023-07-18,E2E,CRONY VYAPAR PVT LTD,0
2023-07-18,E2E,GKN SECURITIES,0
2023-07-18,E2E,GRAVITON RESEARCH CAPITAL LLP,0
2023-07-18,E2E,PARTH INFIN BROKERS PVT LTD,0
2023-07-18,GANESHHOUC,GRAVITON RESEARCH CAPITAL LLP,0
2023-07-18,MAHLOG,GRAVITON RESEARCH CAPITAL LLP,0
2023-07-18,MSTCLTD,GRAVITON RESEARCH CAPITAL LLP,0
2023-07-18,NIDAN,AJAY  SALVI,0
2023-07-18,RAMASTEEL,GRAVITON RESEARCH CAPITAL LLP,0
2023-07-18,TRF,GRAVITON RESEARCH CAPITAL LLP,0
2023-07-19,ANMOL,CITADEL SECURITIES INDIA MARKETS PRIVATE LIMITED,0
2023-07-19,ANMOL,GRAVITON RESEARCH CAPITAL LLP,0
2023-07-19,ANMOL,MUDUPULAVEMULA SURENDRANADHA REDDY,0
2023-07-19,ANMOL,SADHU TRILOCHAN SASTRY,0
2023-07-19,ANMOL,SKSE SECURITIES LTD,0
2023-07-19,ANMOL,VINEET KUMAR,0
2023-07-19,ANMOL,YUGA STOCKS AND COMMODITIES PRIVATE LIMITED  .,0
2023-07-19,E2E,GRAVITON RESEARCH CAPITAL LLP,0
2023-07-19,INDOWIND,SAHASTRAA ADVISORS PRIVATE LIMITED,0
2023-07-19,MADRASFERT,GRAVITON RESEARCH CAPITAL LLP,0
2023-07-19,NEWGEN,GRAVITON RESEARCH CAPITAL LLP,0
2023-07-19,SHAKTIPUMP,GRAVITON RESEARCH CAPITAL LLP,0
2023-07-19,SILGO,GRAVITON RESEARCH CAPITAL LLP,0
2023-07-19,SOUTHBANK,PACE STOCK BROKING SERVICES PVT LTD,0
2023-07-20,ANMOL,GRAVITON RESEARCH CAPITAL LLP,0
2023-07-20,ANMOL,SKSE SECURITIES LTD,0
2023-07-20,DIL,ESAAR (INDIA) LIMITED,0
2023-07-20,DLINKINDIA,GRAVITON RESEARCH CAPITAL LLP,0
2023-07-20,E2E,GRAVITON RESEARCH CAPITAL LLP,0
2023-07-20,INDIANHUME,GRAVITON RESEARCH CAPITAL LLP,0
2023-07-20,KCPSUGIND,YUGA STOCKS AND COMMODITIES PRIVATE LIMITED  .,0
2023-07-20,KELLTONTEC,GRAVITON RESEARCH CAPITAL LLP,0
2023-07-20,NEWGEN,GRAVITON RESEARCH CAPITAL LLP,0
2023-07-20,NIDAN,AJAY  SALVI,0
2023-07-20,NIDAN,MALTI  SALVI,0
2023-07-20,RELINFRA,GRAVITON RESEARCH CAPITAL LLP,0
2023-07-20,SHAKTIPUMP,GRAVITON RESEARCH CAPITAL LLP,0
2023-07-20,TOKYOPLAST,NK SECURITIES RESEARCH PRIVATE LIMITED,0
2023-07-20,TRIGYN,GRAVITON RESEARCH CAPITAL LLP,0
2023-07-21,AHL,JAINAM BROKING LIMITED,0
2023-07-21,CUPID,GRAVITON RESEARCH CAPITAL LLP,0
2023-07-21,E2E,NK SECURITIES RESEARCH PRIVATE LIMITED,0
2023-07-21,GNA,GRAVITON RESEARCH CAPITAL LLP,0
2023-07-21,JFLLIFE,MITTAL RIMPY,0
2023-07-21,PARAGMILK,GRAVITON RESEARCH CAPITAL LLP,0
2023-07-21,PONNIERODE,GRAVITON RESEARCH CAPITAL LLP,0
2023-07-21,RIIL,GRAVITON RESEARCH CAPITAL LLP,0
2023-07-21,TALBROAUTO,GRAVITON RESEARCH CAPITAL LLP,0
2023-07-21,TANLA,GRAVITON RESEARCH CAPITAL LLP,0
2023-07-21,TRIL,GRAVITON RESEARCH CAPITAL LLP,0
2023-07-21,UCALFUEL,GRAVITON RESEARCH CAPITAL LLP,0
2023-07-24,AARTIDRUGS,GRAVITON RESEARCH CAPITAL LLP,0
2023-07-24,AARTIDRUGS,NK SECURITIES RESEARCH PRIVATE LIMITED,0
2023-07-24,CUPID,GRAVITON RESEARCH CAPITAL LLP,0
2023-07-24,DIL,AKASH GIRISHKUMAR THAKKAR,0
2023-07-24,DIL,DHARMIK BAROT,0
2023-07-24,DIL,MRUGESH NATWARLAL  RUPAREL,0
2023-07-24,DODLA,GRAVITON RESEARCH CAPITAL LLP,0
2023-07-24,PARAGMILK,GRAVITON RESEARCH CAPITAL LLP,0
2023-07-24,PONNIERODE,GRAVITON RESEARCH CAPITAL LLP,0
2023-07-24,TEXRAIL,GRAVITON RESEARCH CAPITAL LLP,0
2023-07-24,TFCILTD,GRAVITON RESEARCH CAPITAL LLP,0
2023-07-24,TRIL,GRAVITON RESEARCH CAPITAL LLP,0
2023-07-24,TRIL,PRRSAAR COMMODITIES PVT LTD,0
2023-07-24,UTKARSHBNK,GRAVITON RESEARCH CAPITAL LLP,0
2023-07-24,UTTAMSUGAR,GRAVITON RESEARCH CAPITAL LLP,0
2023-07-25,5PAISA,GRAVITON RESEARCH CAPITAL LLP,0
2023-07-25,AARTIDRUGS,GRAVITON RESEARCH CAPITAL LLP,0
2023-07-25,AHL,VIGNESH,0
2023-07-25,COFFEEDAY,GRAVITON RESEARCH CAPITAL LLP,0
2023-07-25,DIL,AKASH GIRISHKUMAR THAKKAR,0
2023-07-25,DIL,DHARMIK BAROT,0
2023-07-25,DIL,ESAAR (INDIA) LIMITED,0
2023-07-25,DIL,MAKVANA HASMUKHBHAI CHIMANBHAI,0
2023-07-25,DIL,MRUGESH NATWARLAL  RUPAREL,0
2023-07-25,TFCILTD,GRAVITON RESEARCH CAPITAL LLP,0
2023-07-25,THANGAMAYL,GRAVITON RESEARCH CAPITAL LLP,0
2023-07-26,AHL,JAINAM BROKING LIMITED,0
2023-07-26,ATALREAL,YELLOWSTONE VENTURES LLP,0
2023-07-26,BANG,CHHIMPA NARAYAN,0
2023-07-26,BHARATWIRE,GRAVITON RESEARCH CAPITAL LLP,0
2023-07-26,HEUBACHIND,GRAVITON RESEARCH CAPITAL LLP,0
2023-07-26,INDOBORAX,GRAVITON RESEARCH CAPITAL LLP,0
2023-07-26,JYOTHYLAB,GRAVITON RESEARCH CAPITAL LLP,0
2023-07-26,MOLDTECH,GRAVITON RESEARCH CAPITAL LLP,0
2023-07-26,REMSONSIND,GRAVITON RESEARCH CAPITAL LLP,0
2023-07-26,RML,GRAVITON RESEARCH CAPITAL LLP,0
2023-07-26,SOBHA,GRAVITON RESEARCH CAPITAL LLP,0
2023-07-26,VAISHALI,GRAVITON RESEARCH CAPITAL LLP,0
2023-07-26,VAISHALI,JOLLY ANKIT SHAH,0
2023-07-27,INDOBORAX,GRAVITON RESEARCH CAPITAL LLP,0
2023-07-27,LUXIND,GRAVITON RESEARCH CAPITAL LLP,0
2023-07-27,NETWEB,GRAVITON RESEARCH CAPITAL LLP,0
2023-07-27,NETWEB,MUSIGMA SECURITIES,0
2023-07-27,NETWEB,NK SECURITIES RESEARCH PRIVATE LIMITED,0
2023-07-27,OAL,GRAVITON RESEARCH CAPITAL LLP,0
2023-07-27,SYNOPTICS,BHAVESHKUMAR NATVARLAL SHETH,0
2023-07-27,TEXRAIL,GRAVITON RESEARCH CAPITAL LLP,0
2023-07-28,FINOPB,GRAVITON RESEARCH CAPITAL LLP,0
2023-07-28,INTELLECT,GRAVITON RESEARCH CAPITAL LLP,0
2023-07-28,PARAGMILK,GRAVITON RESEARCH CAPITAL LLP,0
2023-07-28,ZIMLAB,GRAVITON RESEARCH CAPITAL LLP,0
2023-07-31,BEML,GRAVITON RESEARCH CAPITAL LLP,0
2023-07-31,DIL,RAJESHBHAI PATEL,0
2023-07-31,DIL,RANJANBEN RAMESHBHAI SONARA,0
2023-07-31,DIL,SHAH JAYDEEP DINESHBHAI,0
2023-07-31,DIL,VARSHABEN PARMAR,0
2023-07-31,FINOPB,GRAVITON RESEARCH CAPITAL LLP,0
2023-07-31,INTELLECT,GRAVITON RESEARCH CAPITAL LLP,0
2023-07-31,KAMOPAINTS,GRAVITON RESEARCH CAPITAL LLP,0
2023-07-31,KAMOPAINTS,HEMALI PATHIK THAKKAR,0
2023-07-31,MOLDTECH,GRAVITON RESEARCH CAPITAL LLP,0
2023-07-31,PARAGMILK,GRAVITON RESEARCH CAPITAL LLP,0
2023-07-31,STEL,YUGA STOCKS AND COMMODITIES PRIVATE LIMITED  .,0
2023-08-01,CONTROLPR,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-01,CUPID,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-01,DBL,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-01,DIL,DHARMIK BAROT,0
2023-08-01,DYCL,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-01,RAMASTEEL,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-01,RIIL,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-01,RIIL,NK SECURITIES RESEARCH PRIVATE LIMITED,0
2023-08-01,SHAH,MALTI  SALVI,0
2023-08-01,STEL,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-02,BEML,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-02,CUPID,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-02,DBL,AAKRAYA RESEARCH LLP,0
2023-08-02,DBL,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-02,DBL,NK SECURITIES RESEARCH PRIVATE LIMITED,0
2023-08-02,DBL,SILVERLEAF CAPITAL SERVICES PRIVATE LIMITED,0
2023-08-02,DIL,DHARMIK BAROT,0
2023-08-02,DIL,MAKVANA HASMUKHBHAI CHIMANBHAI,0
2023-08-02,DIL,MRUGESH NATWARLAL  RUPAREL,0
2023-08-02,DIL,MULTIPLIER SHARE & STOCK ADVISORS PRIVATE LIMITED,0
2023-08-02,DYCL,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-02,GEPIL,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-02,INFOLLION,CRONY VYAPAR PVT LTD,0
2023-08-02,MANINDS,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-02,RIIL,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-03,DIL,ANNU BAIRWA,0
2023-08-03,DIL,BHIMABHAI JALANDHAR THAKOR,0
2023-08-03,DIL,DALJEETSINGH BHAMRAH,0
2023-08-03,DIL,MITHANI INVESTMENT AND TRADING PRIVATE LIMITED,0
2023-08-03,DIL,MULTIPLIER SHARE & STOCK ADVISORS PRIVATE LIMITED,0
2023-08-03,DIL,NITIN BABUBHAI GODHA,0
2023-08-03,DIL,ROHITKUMAR KANAIYALAL DATANIYA,0
2023-08-03,GEPIL,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-03,KAMOPAINTS,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-03,KAMOPAINTS,HIRA LAL GALERA,0
2023-08-03,MOLDTECH,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-03,MPSLTD,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-03,PPL,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-03,UFO,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-04,AGRITECH,BYTES AND PIXELS FINSOFT LLP .,0
2023-08-04,DRONE,BHAVESHKUMAR NATVARLAL SHETH,0
2023-08-04,PPL,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-04,PPL,NK SECURITIES RESEARCH PRIVATE LIMITED,0
2023-08-04,RADIANTCMS,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-04,RHFL,SAHASTRAA ADVISORS PRIVATE LIMITED,0
2023-08-04,SMLISUZU,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-04,SMLISUZU,NK SECURITIES RESEARCH PRIVATE LIMITED,0
2023-08-04,ZIMLAB,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-07,DIL,ESAAR (INDIA) LIMITED,0
2023-08-07,DIL,SETU SECURITIES PVT LTD,0
2023-08-07,DLINKINDIA,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-07,HBLPOWER,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-07,PATINTLOG,SETU SECURITIES PVT LTD,0
2023-08-07,PATINTLOG,YUGA STOCKS AND COMMODITIES PRIVATE LIMITED  .,0
2023-08-07,SHAH,MALTI  SALVI,0
2023-08-07,TFCILTD,CRONY VYAPAR PVT LTD,0
2023-08-07,TFCILTD,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-07,VENKEYS,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-07,YATHARTH,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-07,YATHARTH,NK SECURITIES RESEARCH PRIVATE LIMITED,0
2023-08-08,BFUTILITIE,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-08,BIRLACABLE,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-08,GICHSGFIN,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-08,HISARMETAL,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-08,ITDCEM,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-08,ONMOBILE,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-08,SYNOPTICS,AJAY  SALVI,0
2023-08-08,TALBROAUTO,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-08,TFCILTD,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-08,VASCONEQ,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-08,VETO,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-08,YATHARTH,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-08,YATHARTH,NK SECURITIES RESEARCH PRIVATE LIMITED,0
2023-08-09,BIRLACABLE,AAKRAYA RESEARCH LLP,0
2023-08-09,BIRLACABLE,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-09,BIRLACABLE,NK SECURITIES RESEARCH PRIVATE LIMITED,0
2023-08-09,GLAND,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-09,GSTL,VEENA RAJESH SHAH,0
2023-08-09,HCC,JUMP TRADING FINANCIAL INDIA PRIVATE LIMITED,0
2023-08-09,HISARMETAL,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-09,HISARMETAL,MUDUPULAVEMULA SURENDRANADHA REDDY,0
2023-08-09,HISARMETAL,NK SECURITIES RESEARCH PRIVATE LIMITED,0
2023-08-09,MUTHOOTCAP,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-09,ONMOBILE,AAKRAYA RESEARCH LLP,0
2023-08-09,ONMOBILE,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-09,TALBROAUTO,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-09,TFCILTD,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-09,TFCILTD,PRRSAAR COMMODITIES PVT LTD,0
2023-08-09,TRIDHYA,NIMIT JAYENDRA SHAH,0
2023-08-09,VASCONEQ,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-09,VETO,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-10,BIRLACABLE,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-10,CARTRADE,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-10,CMSINFO,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-10,CYBERMEDIA,KARANKUMAR KANUJI THAKOR,0
2023-08-10,CYBERMEDIA,MATALIA STOCK BROKING PRIVATE LIMITED,0
2023-08-10,CYBERMEDIA,NK SECURITIES RESEARCH PRIVATE LIMITED,0
2023-08-10,DREAMFOLKS,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-10,DREAMFOLKS,NK SECURITIES RESEARCH PRIVATE LIMITED,0
2023-08-10,HCC,JUMP TRADING FINANCIAL INDIA PRIVATE LIMITED,0
2023-08-10,LINCOLN,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-10,PRITIKAUTO,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-10,RIIL,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-10,TALBROAUTO,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-10,TFCILTD,CRONY VYAPAR PVT LTD,0
2023-08-10,TFCILTD,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-10,TRIDHYA,NIMIT JAYENDRA SHAH,0
2023-08-10,VIVIANA,MOKSHA ASIA PACIFIC SECURITIES PRIVATE LIMITED,0
2023-08-10,WINDLAS,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-11,ASALCBR,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-11,BAIDFIN,ESAAR (INDIA) LIMITED,0
2023-08-11,CUPID,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-11,DREDGECORP,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-11,GMMPFAUDLR,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-11,HCC,JUMP TRADING FINANCIAL INDIA PRIVATE LIMITED,0
2023-08-11,HIMATSEIDE,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-11,NCLIND,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-11,PRAKASHSTL,MULTIPLIER SHARE & STOCK ADVISORS PRIVATE LIMITED,0
2023-08-11,RADIANTCMS,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-11,SATIA,EPOCH SYNTHETICS PRIVATE LIMITED,0
2023-08-11,SATIA,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-17,COCHINSHIP,AAKRAYA RESEARCH LLP,0
2023-08-17,COCHINSHIP,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-17,COCHINSHIP,NK SECURITIES RESEARCH PRIVATE LIMITED,0
2023-08-17,COFFEEDAY,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-17,COFFEEDAY,STOCK VERTEX VENTURES,0
2023-08-17,DBREALTY,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-17,DPWIRES,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-17,DREDGECORP,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-17,GRSE,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-17,KOTARISUG,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-17,ORIENTPPR,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-17,PERFECT,CHIMANSHU,0
2023-08-17,RIIL,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-17,ROTO,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-17,SALZERELEC,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-17,TBZ,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-18,ASIANTILES,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-18,BFINVEST,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-18,BLAL,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-18,COCHINSHIP,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-18,COCHINSHIP,NK SECURITIES RESEARCH PRIVATE LIMITED,0
2023-08-18,COFFEEDAY,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-18,CONCORDBIO,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-18,CONCORDBIO,NK SECURITIES RESEARCH PRIVATE LIMITED,0
2023-08-18,DIL,A S CONFIN PRIVATE LIMITED,0
2023-08-18,GMMPFAUDLR,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-18,HINDOILEXP,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-18,MEGASOFT,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-18,RIIL,AAKRAYA RESEARCH LLP,0
2023-08-18,RIIL,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-18,SOUTHBANK,JUMP TRADING FINANCIAL INDIA PRIVATE LIMITED,0
2023-08-18,TRF,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-18,TRF,NK SECURITIES RESEARCH PRIVATE LIMITED,0
2023-08-18,VETO,AAKRAYA RESEARCH LLP,0
2023-08-18,VETO,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-18,VETO,KRONE INVESTMENTS,0
2023-08-18,VETO,NK SECURITIES RESEARCH PRIVATE LIMITED,0
2023-08-18,YATHARTH,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-21,AUSOMENT,VEENA RAJESH SHAH,0
2023-08-21,JAICORPLTD,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-21,LFIC,SILVER LINE VENTURES PRIVATE LIMITED,0
2023-08-21,MOS,MITHANI INVESTMENT AND TRADING PRIVATE LIMITED,0
2023-08-21,PAKKA,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-21,PENIND,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-21,RIIL,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-21,TRF,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-21,VETO,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-21,VLSFINANCE,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-22,BIRLACABLE,AAKRAYA RESEARCH LLP,0
2023-08-22,DIL,ESAAR (INDIA) LIMITED,0
2023-08-22,DREDGECORP,AAKRAYA RESEARCH LLP,0
2023-08-22,DREDGECORP,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-22,EROSMEDIA,FAIRY LAND AND REAL ESTATE PRIVATE LIMITED,0
2023-08-22,EROSMEDIA,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-22,LIBERTSHOE,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-22,LIBERTSHOE,NK SECURITIES RESEARCH PRIVATE LIMITED,0
2023-08-22,OMAXE,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-22,PAKKA,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-22,TRF,NK SECURITIES RESEARCH PRIVATE LIMITED,0
2023-08-22,YATHARTH,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-23,ATULAUTO,AAKRAYA RESEARCH LLP,0
2023-08-23,ATULAUTO,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-23,BIRLACABLE,AAKRAYA RESEARCH LLP,0
2023-08-23,BIRLACABLE,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-23,CUPID,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-23,DREDGECORP,AAKRAYA RESEARCH LLP,0
2023-08-23,DREDGECORP,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-23,DREDGECORP,MADHUDEVI SANJAY BUCHA,0
2023-08-23,DREDGECORP,MUDUPULAVEMULA SURENDRANADHA REDDY,0
2023-08-23,DREDGECORP,NK SECURITIES RESEARCH PRIVATE LIMITED,0
2023-08-23,GMDCLTD,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-23,LIBERTSHOE,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-23,MOS,MITHANI INVESTMENT AND TRADING PRIVATE LIMITED,0
2023-08-23,NELCO,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-23,NIDAN,ISHAN PYARELAL JAYSWAL,0
2023-08-23,PANACEABIO,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-23,PARAS,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-23,SHRIRAMPPS,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-23,TRF,AAKRAYA RESEARCH LLP,0
2023-08-23,TRF,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-23,TRF,NK SECURITIES RESEARCH PRIVATE LIMITED,0
2023-08-24,ARIES,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-24,ATULAUTO,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-24,COFORGE,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-24,DIL,ELAN VENTURES PRIVATE LIMITED,0
2023-08-24,DIL,ESAAR (INDIA) LIMITED,0
2023-08-24,DIL,SETU SECURITIES PVT LTD,0
2023-08-24,INFOLLION,CRONY VYAPAR PVT LTD,0
2023-08-24,KOPRAN,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-24,MTARTECH,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-24,MTARTECH,NK SECURITIES RESEARCH PRIVATE LIMITED,0
2023-08-24,PARAS,AAKRAYA RESEARCH LLP,0
2023-08-24,PARAS,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-24,PARAS,MARWADI CHANDARANA INTERMEDIARIES BROKERS PRIVATE LIMITED,0
2023-08-24,PARAS,NK SECURITIES RESEARCH PRIVATE LIMITED,0
2023-08-24,SCHAND,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-24,STARPAPER,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-24,TIRUMALCHM,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-24,TRF,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-24,URBAN,BHAVESHKUMAR NATVARLAL SHETH,0
2023-08-24,VETO,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-24,VETO,KRONE INVESTMENTS,0
2023-08-25,ALPA,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-25,ARIES,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-25,ASTRAMICRO,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-25,ATULAUTO,AAKRAYA RESEARCH LLP,0
2023-08-25,ATULAUTO,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-25,DIL,A S CONFIN PRIVATE LIMITED,0
2023-08-25,DYNPRO,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-25,GABRIEL,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-25,GLOBALPET,BHAVESHKUMAR NATVARLAL SHETH,0
2023-08-25,KFINTECH,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-25,KOPRAN,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-25,ORIENTLTD,MATALIA STOCK BROKING PRIVATE LIMITED,0
2023-08-25,PARAGMILK,AAKRAYA RESEARCH LLP,0
2023-08-25,PARAGMILK,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-25,PARAS,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-25,PRAKASH,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-25,SCHAND,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-25,URBAN,VEENA RAJESH SHAH,0
2023-08-25,VETO,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-25,VSTTILLERS,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-28,ATULAUTO,AAKRAYA RESEARCH LLP,0
2023-08-28,ATULAUTO,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-28,ATULAUTO,NK SECURITIES RESEARCH PRIVATE LIMITED,0
2023-08-28,GMDCLTD,GRAVITON RESEARCH CAPITAL LLP,0
